Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n6409-il-100000-n5
Airfoil,n6409-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,63.7136
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-n6409-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
11.750,1.3205,0.05489,0.04553,-0.0687,0.0396,1.0000
12.000,1.3219,0.05755,0.04836,-0.0678,0.0373,1.0000
12.250,1.3225,0.06034,0.05131,-0.0670,0.0355,1.0000
12.500,1.3235,0.06315,0.05423,-0.0662,0.0341,1.0000
12.750,1.3250,0.06594,0.05709,-0.0655,0.0328,1.0000
13.000,1.3274,0.06863,0.05983,-0.0647,0.0318,1.0000
13.250,1.3346,0.07083,0.06210,-0.0637,0.0308,1.0000
13.500,1.3433,0.07296,0.06441,-0.0628,0.0296,1.0000
13.750,1.3510,0.07526,0.06687,-0.0621,0.0283,1.0000
14.000,1.3572,0.07776,0.06954,-0.0617,0.0271,1.0000
14.250,1.3635,0.08030,0.07219,-0.0612,0.0261,1.0000
14.500,1.3711,0.08276,0.07476,-0.0607,0.0254,1.0000
14.750,1.3801,0.08518,0.07726,-0.0601,0.0247,1.0000
15.000,1.3881,0.08800,0.08024,-0.0595,0.0242,1.0000
15.250,1.3890,0.09165,0.08419,-0.0595,0.0238,1.0000
15.500,1.3861,0.09583,0.08868,-0.0600,0.0234,1.0000
15.750,1.3802,0.10045,0.09359,-0.0610,0.0230,1.0000
16.000,1.3721,0.10545,0.09887,-0.0624,0.0226,1.0000
16.250,1.3623,0.11082,0.10452,-0.0642,0.0222,1.0000
16.500,1.3511,0.11656,0.11051,-0.0666,0.0219,1.0000
16.750,1.3387,0.12272,0.11692,-0.0694,0.0217,1.0000
17.000,1.3246,0.12943,0.12387,-0.0729,0.0215,1.0000
17.250,1.3086,0.13686,0.13154,-0.0771,0.0215,1.0000
17.500,1.2903,0.14518,0.14009,-0.0822,0.0215,1.0000
17.750,1.2691,0.15482,0.14996,-0.0885,0.0217,1.0000
18.000,1.2442,0.16640,0.16174,-0.0963,0.0221,1.0000
18.250,1.2160,0.18055,0.17603,-0.1059,0.0227,1.0000
