Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2410-il-100000-n5
Airfoil,naca2410-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,49.9371
Max Cl/Cd alpha,5.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2410-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
1.250,0.3969,0.01255,0.00476,-0.0572,0.7824,1.0000
1.500,0.4233,0.01260,0.00476,-0.0566,0.7644,1.0000
1.750,0.4493,0.01268,0.00478,-0.0560,0.7456,1.0000
2.000,0.4754,0.01278,0.00482,-0.0553,0.7267,1.0000
2.250,0.5014,0.01289,0.00488,-0.0546,0.7078,1.0000
2.500,0.5273,0.01303,0.00494,-0.0540,0.6889,1.0000
2.750,0.5526,0.01319,0.00508,-0.0532,0.6686,1.0000
3.000,0.5779,0.01336,0.00521,-0.0525,0.6485,1.0000
3.250,0.6033,0.01356,0.00534,-0.0517,0.6286,1.0000
3.500,0.6282,0.01377,0.00554,-0.0510,0.6074,1.0000
3.750,0.6531,0.01401,0.00573,-0.0502,0.5860,1.0000
4.000,0.6776,0.01426,0.00594,-0.0493,0.5631,1.0000
4.250,0.7017,0.01453,0.00616,-0.0484,0.5381,1.0000
4.500,0.7254,0.01482,0.00641,-0.0474,0.5112,1.0000
4.750,0.7490,0.01513,0.00668,-0.0465,0.4843,1.0000
5.000,0.7721,0.01547,0.00699,-0.0455,0.4539,1.0000
5.250,0.7935,0.01589,0.00726,-0.0442,0.4118,1.0000
5.500,0.8139,0.01641,0.00757,-0.0429,0.3591,1.0000
5.750,0.8340,0.01705,0.00797,-0.0416,0.3065,1.0000
6.000,0.8542,0.01775,0.00850,-0.0405,0.2573,1.0000
6.250,0.8733,0.01862,0.00912,-0.0393,0.2071,1.0000
6.500,0.8916,0.01962,0.00986,-0.0380,0.1598,1.0000
6.750,0.9098,0.02067,0.01070,-0.0368,0.1232,1.0000
7.000,0.9281,0.02169,0.01164,-0.0355,0.1013,1.0000
7.250,0.9462,0.02272,0.01263,-0.0341,0.0883,1.0000
7.500,0.9639,0.02375,0.01367,-0.0327,0.0798,1.0000
7.750,0.9816,0.02476,0.01476,-0.0313,0.0738,1.0000
8.000,0.9992,0.02576,0.01581,-0.0299,0.0685,1.0000
8.250,1.0151,0.02693,0.01701,-0.0284,0.0645,1.0000
8.500,1.0329,0.02800,0.01822,-0.0270,0.0615,1.0000
8.750,1.0501,0.02916,0.01947,-0.0256,0.0587,1.0000
9.000,1.0666,0.03036,0.02070,-0.0242,0.0559,1.0000
9.250,1.0829,0.03180,0.02217,-0.0229,0.0533,1.0000
9.500,1.1010,0.03312,0.02369,-0.0217,0.0509,1.0000
9.750,1.1181,0.03451,0.02527,-0.0204,0.0485,1.0000
10.000,1.1333,0.03586,0.02669,-0.0191,0.0461,1.0000
10.250,1.1484,0.03764,0.02846,-0.0180,0.0439,1.0000
10.500,1.1629,0.03946,0.03056,-0.0166,0.0422,1.0000
10.750,1.1744,0.04128,0.03267,-0.0149,0.0402,1.0000
11.000,1.1824,0.04300,0.03461,-0.0129,0.0383,1.0000
11.250,1.1894,0.04479,0.03655,-0.0110,0.0368,1.0000
11.500,1.1961,0.04679,0.03867,-0.0093,0.0357,1.0000
11.750,1.2005,0.04945,0.04144,-0.0077,0.0345,1.0000
12.000,1.1949,0.05210,0.04448,-0.0053,0.0336,1.0000
12.250,1.1871,0.05512,0.04786,-0.0035,0.0326,1.0000
12.500,1.1776,0.05846,0.05150,-0.0023,0.0318,1.0000
12.750,1.1663,0.06218,0.05550,-0.0017,0.0311,1.0000
13.000,1.1527,0.06644,0.06002,-0.0019,0.0307,1.0000
13.250,1.1362,0.07139,0.06523,-0.0030,0.0304,1.0000
13.500,1.1164,0.07721,0.07130,-0.0051,0.0303,1.0000
13.750,1.0921,0.08427,0.07861,-0.0086,0.0303,1.0000
14.000,1.0615,0.09324,0.08783,-0.0140,0.0306,1.0000
14.250,1.0213,0.10540,0.10023,-0.0221,0.0312,1.0000
14.500,0.9700,0.12260,0.11756,-0.0334,0.0326,1.0000
