Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4415-il-500000-n5
Airfoil,naca4415-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,90.3884
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4415-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
8.000,1.1653,0.01383,0.00743,-0.0601,0.2785,1.0000
8.250,1.1801,0.01427,0.00782,-0.0580,0.2659,1.0000
8.500,1.1947,0.01473,0.00824,-0.0559,0.2548,1.0000
8.750,1.2087,0.01524,0.00870,-0.0538,0.2421,1.0000
9.000,1.2226,0.01576,0.00919,-0.0517,0.2292,1.0000
9.250,1.2355,0.01636,0.00973,-0.0495,0.2156,1.0000
9.500,1.2471,0.01704,0.01035,-0.0473,0.2013,1.0000
9.750,1.2584,0.01777,0.01101,-0.0451,0.1872,1.0000
10.000,1.2702,0.01849,0.01169,-0.0430,0.1762,1.0000
10.250,1.2814,0.01927,0.01242,-0.0409,0.1661,1.0000
10.500,1.2947,0.01996,0.01312,-0.0392,0.1580,1.0000
10.750,1.3054,0.02082,0.01395,-0.0373,0.1492,1.0000
11.000,1.3182,0.02159,0.01473,-0.0356,0.1432,1.0000
11.250,1.3291,0.02249,0.01562,-0.0339,0.1373,1.0000
11.500,1.3416,0.02333,0.01648,-0.0324,0.1321,1.0000
11.750,1.3519,0.02432,0.01748,-0.0307,0.1267,1.0000
12.000,1.3630,0.02530,0.01848,-0.0292,0.1216,1.0000
12.250,1.3729,0.02639,0.01958,-0.0277,0.1164,1.0000
12.500,1.3823,0.02754,0.02075,-0.0263,0.1119,1.0000
12.750,1.3925,0.02867,0.02192,-0.0250,0.1071,1.0000
13.000,1.3999,0.03004,0.02330,-0.0236,0.1023,1.0000
13.250,1.4089,0.03133,0.02463,-0.0224,0.0977,1.0000
13.500,1.4155,0.03285,0.02617,-0.0211,0.0925,1.0000
13.750,1.4220,0.03442,0.02776,-0.0200,0.0873,1.0000
14.000,1.4267,0.03620,0.02955,-0.0188,0.0819,1.0000
14.250,1.4313,0.03804,0.03142,-0.0178,0.0766,1.0000
14.500,1.4339,0.04012,0.03351,-0.0169,0.0716,1.0000
14.750,1.4377,0.04214,0.03557,-0.0160,0.0672,1.0000
15.000,1.4390,0.04445,0.03791,-0.0153,0.0631,1.0000
15.250,1.4412,0.04674,0.04024,-0.0146,0.0592,1.0000
15.500,1.4409,0.04934,0.04288,-0.0141,0.0559,1.0000
15.750,1.4426,0.05179,0.04538,-0.0137,0.0532,1.0000
16.000,1.4415,0.05459,0.04823,-0.0133,0.0504,1.0000
16.250,1.4406,0.05743,0.05112,-0.0131,0.0482,1.0000
16.500,1.4400,0.06030,0.05406,-0.0130,0.0462,1.0000
16.750,1.4379,0.06339,0.05721,-0.0130,0.0446,1.0000
17.000,1.4346,0.06666,0.06055,-0.0131,0.0431,1.0000
17.250,1.4337,0.06970,0.06367,-0.0133,0.0417,1.0000
17.500,1.4312,0.07298,0.06702,-0.0136,0.0405,1.0000
17.750,1.4274,0.07648,0.07060,-0.0140,0.0394,1.0000
18.000,1.4221,0.08021,0.07439,-0.0145,0.0385,1.0000
18.250,1.4173,0.08393,0.07820,-0.0151,0.0377,1.0000
18.500,1.4145,0.08742,0.08177,-0.0157,0.0369,1.0000
18.750,1.4107,0.09108,0.08552,-0.0165,0.0361,1.0000
19.000,1.4053,0.09500,0.08953,-0.0174,0.0354,1.0000
19.250,1.3988,0.09910,0.09371,-0.0184,0.0346,1.0000
