Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n2414-il-500000-n5
Airfoil,n2414-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,79.406
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-n2414-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.750,-1.0701,0.02078,0.01461,-0.0465,0.9991,0.0272
-11.500,-1.0420,0.02013,0.01390,-0.0473,0.9971,0.0281
-11.250,-1.0129,0.01952,0.01323,-0.0481,0.9951,0.0290
-11.000,-0.9829,0.01896,0.01259,-0.0491,0.9934,0.0298
-10.750,-0.9560,0.01830,0.01191,-0.0496,0.9905,0.0308
-10.500,-0.9269,0.01776,0.01135,-0.0503,0.9878,0.0320
-10.250,-0.8964,0.01728,0.01081,-0.0513,0.9856,0.0334
-10.000,-0.8650,0.01677,0.01026,-0.0524,0.9837,0.0347
-9.750,-0.8329,0.01625,0.00972,-0.0537,0.9822,0.0362
-9.500,-0.8055,0.01582,0.00926,-0.0539,0.9780,0.0376
-9.250,-0.7751,0.01542,0.00881,-0.0547,0.9748,0.0392
-9.000,-0.7444,0.01495,0.00834,-0.0556,0.9720,0.0411
-8.750,-0.7125,0.01456,0.00792,-0.0567,0.9697,0.0434
-8.500,-0.6864,0.01421,0.00754,-0.0564,0.9639,0.0454
-8.250,-0.6574,0.01382,0.00716,-0.0568,0.9594,0.0478
-8.000,-0.6264,0.01348,0.00678,-0.0576,0.9558,0.0504
-7.750,-0.6006,0.01314,0.00645,-0.0572,0.9488,0.0533
-7.500,-0.5718,0.01282,0.00612,-0.0574,0.9429,0.0567
-7.250,-0.5444,0.01251,0.00580,-0.0574,0.9361,0.0602
-7.000,-0.5172,0.01223,0.00550,-0.0572,0.9282,0.0643
-6.750,-0.4897,0.01193,0.00521,-0.0571,0.9211,0.0687
-6.500,-0.4630,0.01169,0.00495,-0.0568,0.9126,0.0735
-6.250,-0.4358,0.01141,0.00468,-0.0567,0.9050,0.0789
-6.000,-0.4089,0.01120,0.00445,-0.0564,0.8959,0.0844
-5.750,-0.3819,0.01095,0.00420,-0.0562,0.8874,0.0914
-5.500,-0.3550,0.01074,0.00399,-0.0559,0.8775,0.0983
-5.250,-0.3279,0.01054,0.00378,-0.0557,0.8679,0.1060
-5.000,-0.3009,0.01033,0.00358,-0.0554,0.8574,0.1151
-4.750,-0.2739,0.01015,0.00340,-0.0551,0.8466,0.1248
-4.500,-0.2467,0.00998,0.00322,-0.0549,0.8358,0.1355
-4.250,-0.2197,0.00982,0.00306,-0.0547,0.8237,0.1479
-4.000,-0.1926,0.00965,0.00291,-0.0544,0.8117,0.1614
-3.750,-0.1655,0.00951,0.00277,-0.0542,0.7996,0.1756
-3.500,-0.1385,0.00937,0.00264,-0.0539,0.7863,0.1903
-3.250,-0.1113,0.00925,0.00253,-0.0537,0.7730,0.2061
-3.000,-0.0841,0.00913,0.00242,-0.0534,0.7598,0.2232
-2.750,-0.0571,0.00903,0.00233,-0.0532,0.7460,0.2411
-2.500,-0.0301,0.00894,0.00224,-0.0529,0.7316,0.2601
-2.250,-0.0029,0.00885,0.00217,-0.0527,0.7170,0.2796
-2.000,0.0242,0.00877,0.00210,-0.0525,0.7021,0.2999
-1.750,0.0512,0.00869,0.00204,-0.0522,0.6876,0.3217
-1.500,0.0782,0.00863,0.00200,-0.0520,0.6727,0.3459
-1.000,0.1318,0.00850,0.00192,-0.0514,0.6432,0.3987
-0.750,0.1586,0.00841,0.00190,-0.0512,0.6287,0.4310
-0.500,0.1852,0.00832,0.00190,-0.0509,0.6143,0.4689
-0.250,0.2118,0.00825,0.00190,-0.0505,0.6006,0.5080
0.000,0.2382,0.00820,0.00192,-0.0502,0.5866,0.5457
0.250,0.2647,0.00816,0.00194,-0.0498,0.5730,0.5817
0.500,0.2913,0.00812,0.00198,-0.0495,0.5595,0.6171
0.750,0.3178,0.00809,0.00202,-0.0491,0.5465,0.6518
1.000,0.3441,0.00809,0.00208,-0.0487,0.5339,0.6852
1.500,0.3966,0.00808,0.00221,-0.0477,0.5092,0.7530
1.750,0.4225,0.00809,0.00229,-0.0471,0.4981,0.7861
2.000,0.4481,0.00812,0.00239,-0.0465,0.4862,0.8187
2.250,0.4740,0.00816,0.00249,-0.0458,0.4750,0.8504
2.500,0.4995,0.00823,0.00260,-0.0451,0.4636,0.8801
2.750,0.5259,0.00835,0.00272,-0.0445,0.4511,0.9058
3.000,0.5542,0.00847,0.00284,-0.0444,0.4383,0.9276
3.250,0.5843,0.00862,0.00296,-0.0447,0.4251,0.9449
3.500,0.6159,0.00880,0.00309,-0.0455,0.4111,0.9588
3.750,0.6485,0.00899,0.00323,-0.0465,0.3956,0.9709
4.000,0.6836,0.00921,0.00338,-0.0480,0.3786,0.9826
4.250,0.7211,0.00945,0.00354,-0.0502,0.3589,0.9899
4.500,0.7552,0.00971,0.00371,-0.0517,0.3382,0.9946
4.750,0.7891,0.00998,0.00389,-0.0532,0.3175,0.9983
5.000,0.8155,0.01027,0.00407,-0.0530,0.2977,1.0000
5.250,0.8361,0.01053,0.00425,-0.0517,0.2790,1.0000
5.500,0.8568,0.01082,0.00445,-0.0503,0.2603,1.0000
5.750,0.8774,0.01111,0.00467,-0.0490,0.2423,1.0000
6.000,0.8980,0.01143,0.00490,-0.0476,0.2246,1.0000
6.250,0.9188,0.01177,0.00516,-0.0464,0.2070,1.0000
6.500,0.9397,0.01214,0.00543,-0.0451,0.1893,1.0000
6.750,0.9605,0.01253,0.00573,-0.0439,0.1720,1.0000
7.000,0.9815,0.01293,0.00605,-0.0427,0.1562,1.0000
7.250,1.0026,0.01333,0.00638,-0.0416,0.1416,1.0000
7.500,1.0237,0.01375,0.00673,-0.0405,0.1285,1.0000
7.750,1.0449,0.01415,0.00708,-0.0395,0.1170,1.0000
8.000,1.0660,0.01456,0.00745,-0.0384,0.1069,1.0000
8.250,1.0867,0.01499,0.00784,-0.0373,0.0977,1.0000
8.500,1.1069,0.01544,0.00825,-0.0361,0.0895,1.0000
8.750,1.1268,0.01590,0.00868,-0.0349,0.0821,1.0000
9.000,1.1467,0.01633,0.00911,-0.0337,0.0759,1.0000
9.250,1.1655,0.01682,0.00957,-0.0323,0.0703,1.0000
9.500,1.1833,0.01729,0.01004,-0.0308,0.0654,1.0000
9.750,1.1999,0.01778,0.01053,-0.0290,0.0613,1.0000
10.000,1.2162,0.01830,0.01106,-0.0273,0.0572,1.0000
10.250,1.2324,0.01886,0.01162,-0.0256,0.0539,1.0000
10.500,1.2485,0.01943,0.01221,-0.0240,0.0508,1.0000
10.750,1.2634,0.02008,0.01287,-0.0223,0.0481,1.0000
11.000,1.2791,0.02070,0.01352,-0.0208,0.0457,1.0000
11.250,1.2934,0.02142,0.01427,-0.0192,0.0434,1.0000
11.500,1.3074,0.02218,0.01506,-0.0177,0.0415,1.0000
11.750,1.3214,0.02295,0.01587,-0.0162,0.0396,1.0000
12.000,1.3340,0.02385,0.01679,-0.0147,0.0379,1.0000
12.250,1.3459,0.02481,0.01780,-0.0132,0.0365,1.0000
12.500,1.3585,0.02577,0.01882,-0.0119,0.0352,1.0000
12.750,1.3697,0.02684,0.01994,-0.0106,0.0339,1.0000
13.000,1.3794,0.02808,0.02122,-0.0093,0.0326,1.0000
13.250,1.3889,0.02938,0.02258,-0.0082,0.0316,1.0000
13.500,1.3986,0.03071,0.02398,-0.0071,0.0306,1.0000
13.750,1.4071,0.03219,0.02552,-0.0062,0.0296,1.0000
14.000,1.4141,0.03385,0.02724,-0.0053,0.0287,1.0000
14.250,1.4190,0.03576,0.02921,-0.0045,0.0279,1.0000
14.500,1.4251,0.03764,0.03117,-0.0039,0.0273,1.0000
14.750,1.4305,0.03965,0.03327,-0.0034,0.0266,1.0000
15.000,1.4346,0.04184,0.03554,-0.0031,0.0259,1.0000
15.250,1.4373,0.04424,0.03803,-0.0028,0.0253,1.0000
15.500,1.4386,0.04689,0.04075,-0.0028,0.0248,1.0000
15.750,1.4380,0.04983,0.04377,-0.0029,0.0243,1.0000
16.000,1.4356,0.05307,0.04709,-0.0032,0.0239,1.0000
16.250,1.4355,0.05613,0.05026,-0.0036,0.0234,1.0000
16.500,1.4340,0.05943,0.05367,-0.0042,0.0230,1.0000
16.750,1.4315,0.06292,0.05726,-0.0049,0.0226,1.0000
17.000,1.4277,0.06665,0.06109,-0.0057,0.0221,1.0000
17.250,1.4224,0.07065,0.06518,-0.0067,0.0218,1.0000
17.500,1.4159,0.07491,0.06954,-0.0079,0.0214,1.0000
17.750,1.4079,0.07942,0.07414,-0.0093,0.0211,1.0000
18.000,1.3984,0.08422,0.07904,-0.0109,0.0209,1.0000
18.250,1.3876,0.08932,0.08423,-0.0126,0.0206,1.0000
