Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0008-il-500000-n5
Airfoil,naca0008-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,56.214
Max Cl/Cd alpha,7
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0008-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
8.250,0.8827,0.01646,0.01026,0.0049,0.0094,1.0000
8.500,0.9062,0.01718,0.01109,0.0055,0.0088,1.0000
8.750,0.9293,0.01794,0.01196,0.0061,0.0083,1.0000
9.000,0.9521,0.01872,0.01285,0.0066,0.0078,1.0000
9.250,0.9743,0.01960,0.01384,0.0072,0.0074,1.0000
9.500,0.9937,0.02096,0.01535,0.0081,0.0069,1.0000
9.750,1.0146,0.02202,0.01658,0.0088,0.0067,1.0000
10.000,1.0351,0.02310,0.01787,0.0096,0.0063,1.0000
10.250,1.0545,0.02430,0.01925,0.0104,0.0060,1.0000
10.500,1.0724,0.02568,0.02082,0.0112,0.0058,1.0000
10.750,1.0892,0.02715,0.02249,0.0122,0.0056,1.0000
11.000,1.1046,0.02869,0.02422,0.0131,0.0054,1.0000
11.250,1.1185,0.03033,0.02605,0.0141,0.0052,1.0000
11.500,1.1301,0.03212,0.02803,0.0152,0.0051,1.0000
11.750,1.1384,0.03416,0.03027,0.0163,0.0050,1.0000
12.000,1.1414,0.03659,0.03291,0.0177,0.0049,1.0000
12.250,1.1350,0.03937,0.03591,0.0195,0.0048,1.0000
12.500,1.1220,0.04300,0.03976,0.0201,0.0048,1.0000
12.750,1.1055,0.04820,0.04519,0.0175,0.0048,1.0000
13.000,1.0859,0.05633,0.05358,0.0102,0.0048,1.0000
13.250,1.0390,0.07435,0.07196,-0.0046,0.0050,1.0000
