Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2412-il-100000-n5
Airfoil,naca2412-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,49.3523
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2412-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-3.000,-0.1445,0.01620,0.00734,-0.0484,0.9310,0.3364
-2.750,-0.1140,0.01584,0.00713,-0.0489,0.9221,0.3775
-2.500,-0.0801,0.01544,0.00692,-0.0501,0.9149,0.4274
-2.250,-0.0513,0.01508,0.00680,-0.0501,0.9051,0.4833
-2.000,-0.0182,0.01470,0.00665,-0.0508,0.8977,0.5496
-1.750,0.0088,0.01440,0.00658,-0.0501,0.8867,0.6154
-1.500,0.0380,0.01410,0.00652,-0.0497,0.8775,0.6859
-1.250,0.0666,0.01386,0.00649,-0.0488,0.8674,0.7551
-1.000,0.0959,0.01374,0.00650,-0.0481,0.8562,0.8154
-0.750,0.1316,0.01365,0.00643,-0.0487,0.8463,0.8651
-0.500,0.1707,0.01359,0.00635,-0.0502,0.8351,0.9047
-0.250,0.2121,0.01356,0.00626,-0.0524,0.8225,0.9361
0.000,0.2557,0.01351,0.00614,-0.0552,0.8097,0.9616
0.250,0.3012,0.01345,0.00599,-0.0585,0.7961,0.9821
0.500,0.3490,0.01337,0.00583,-0.0625,0.7814,0.9979
0.750,0.3761,0.01335,0.00571,-0.0623,0.7651,1.0000
1.000,0.4001,0.01336,0.00563,-0.0614,0.7485,1.0000
1.250,0.4241,0.01340,0.00558,-0.0605,0.7317,1.0000
1.500,0.4482,0.01346,0.00556,-0.0596,0.7147,1.0000
1.750,0.4721,0.01355,0.00556,-0.0587,0.6976,1.0000
2.000,0.4960,0.01365,0.00559,-0.0578,0.6804,1.0000
2.250,0.5200,0.01378,0.00564,-0.0568,0.6632,1.0000
2.500,0.5438,0.01392,0.00571,-0.0559,0.6459,1.0000
2.750,0.5678,0.01408,0.00579,-0.0549,0.6286,1.0000
3.000,0.5917,0.01425,0.00591,-0.0540,0.6114,1.0000
3.250,0.6156,0.01445,0.00604,-0.0531,0.5943,1.0000
3.500,0.6396,0.01466,0.00619,-0.0522,0.5773,1.0000
3.750,0.6635,0.01488,0.00637,-0.0513,0.5604,1.0000
4.000,0.6874,0.01512,0.00657,-0.0504,0.5438,1.0000
4.500,0.7351,0.01565,0.00704,-0.0486,0.5106,1.0000
4.750,0.7586,0.01593,0.00728,-0.0477,0.4926,1.0000
5.000,0.7812,0.01622,0.00754,-0.0466,0.4706,1.0000
5.250,0.8032,0.01653,0.00781,-0.0455,0.4467,1.0000
5.500,0.8252,0.01686,0.00809,-0.0443,0.4228,1.0000
5.750,0.8471,0.01722,0.00841,-0.0432,0.3991,1.0000
6.000,0.8686,0.01760,0.00877,-0.0420,0.3734,1.0000
6.250,0.8891,0.01805,0.00913,-0.0408,0.3448,1.0000
6.500,0.9089,0.01856,0.00954,-0.0394,0.3133,1.0000
6.750,0.9279,0.01916,0.01001,-0.0380,0.2802,1.0000
7.000,0.9461,0.01984,0.01057,-0.0366,0.2472,1.0000
7.250,0.9637,0.02060,0.01120,-0.0351,0.2156,1.0000
7.500,0.9807,0.02143,0.01190,-0.0336,0.1869,1.0000
7.750,0.9968,0.02234,0.01268,-0.0321,0.1614,1.0000
8.000,1.0131,0.02324,0.01353,-0.0305,0.1399,1.0000
8.250,1.0283,0.02421,0.01442,-0.0288,0.1231,1.0000
8.500,1.0431,0.02518,0.01537,-0.0271,0.1107,1.0000
8.750,1.0569,0.02621,0.01638,-0.0253,0.1019,1.0000
9.000,1.0698,0.02726,0.01745,-0.0234,0.0949,1.0000
9.250,1.0821,0.02835,0.01857,-0.0214,0.0893,1.0000
9.500,1.0932,0.02939,0.01967,-0.0193,0.0842,1.0000
9.750,1.1011,0.03066,0.02090,-0.0169,0.0804,1.0000
10.000,1.1133,0.03177,0.02214,-0.0150,0.0768,1.0000
10.250,1.1247,0.03298,0.02346,-0.0132,0.0737,1.0000
10.500,1.1349,0.03428,0.02479,-0.0114,0.0709,1.0000
10.750,1.1443,0.03577,0.02625,-0.0097,0.0684,1.0000
11.000,1.1566,0.03709,0.02776,-0.0083,0.0658,1.0000
11.250,1.1679,0.03852,0.02931,-0.0068,0.0634,1.0000
11.500,1.1781,0.04000,0.03088,-0.0055,0.0613,1.0000
11.750,1.1875,0.04158,0.03249,-0.0042,0.0594,1.0000
12.000,1.1973,0.04332,0.03431,-0.0030,0.0576,1.0000
12.250,1.2052,0.04513,0.03636,-0.0017,0.0557,1.0000
12.500,1.2122,0.04705,0.03846,-0.0006,0.0539,1.0000
12.750,1.2178,0.04902,0.04056,0.0004,0.0522,1.0000
13.000,1.2231,0.05100,0.04261,0.0013,0.0508,1.0000
13.250,1.2303,0.05303,0.04463,0.0021,0.0494,1.0000
13.500,1.2299,0.05579,0.04767,0.0028,0.0482,1.0000
13.750,1.2271,0.05886,0.05102,0.0033,0.0470,1.0000
14.000,1.2231,0.06210,0.05451,0.0034,0.0458,1.0000
14.250,1.2181,0.06550,0.05811,0.0032,0.0447,1.0000
14.500,1.2129,0.06901,0.06179,0.0027,0.0438,1.0000
14.750,1.2084,0.07252,0.06542,0.0021,0.0429,1.0000
15.000,1.2054,0.07594,0.06892,0.0014,0.0421,1.0000
15.250,1.2037,0.07935,0.07236,0.0009,0.0413,1.0000
15.500,1.1838,0.08549,0.07881,-0.0016,0.0410,1.0000
15.750,1.1616,0.09243,0.08604,-0.0050,0.0407,1.0000
16.000,1.1361,0.10046,0.09435,-0.0093,0.0405,1.0000
16.250,1.1064,0.10995,0.10409,-0.0150,0.0405,1.0000
16.500,1.0698,0.12178,0.11617,-0.0224,0.0407,1.0000
16.750,1.0170,0.13908,0.13368,-0.0336,0.0412,1.0000
