Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1408-il-200000-n5
Airfoil,naca1408-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,47.3092
Max Cl/Cd alpha,3.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1408-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
5.750,0.7216,0.01609,0.00750,-0.0195,0.0461,1.0000
6.000,0.7460,0.01662,0.00813,-0.0189,0.0431,1.0000
6.250,0.7699,0.01722,0.00884,-0.0183,0.0397,1.0000
6.500,0.7925,0.01804,0.00967,-0.0176,0.0358,1.0000
6.750,0.8153,0.01888,0.01063,-0.0169,0.0330,1.0000
7.000,0.8389,0.01956,0.01143,-0.0162,0.0295,1.0000
7.250,0.8613,0.02040,0.01231,-0.0156,0.0265,1.0000
7.500,0.8821,0.02171,0.01373,-0.0146,0.0243,1.0000
7.750,0.9052,0.02256,0.01481,-0.0139,0.0217,1.0000
8.000,0.9273,0.02351,0.01589,-0.0131,0.0194,1.0000
8.250,0.9486,0.02455,0.01704,-0.0124,0.0179,1.0000
8.500,0.9664,0.02646,0.01908,-0.0113,0.0166,1.0000
8.750,0.9867,0.02788,0.02077,-0.0103,0.0156,1.0000
9.000,1.0057,0.02943,0.02261,-0.0092,0.0143,1.0000
9.250,1.0227,0.03123,0.02468,-0.0081,0.0134,1.0000
9.500,1.0379,0.03317,0.02689,-0.0068,0.0127,1.0000
9.750,1.0514,0.03513,0.02910,-0.0055,0.0122,1.0000
10.000,1.0624,0.03724,0.03150,-0.0042,0.0118,1.0000
10.250,1.0687,0.03984,0.03438,-0.0025,0.0115,1.0000
10.500,1.0670,0.04328,0.03816,-0.0006,0.0112,1.0000
11.000,1.0400,0.05104,0.04657,0.0038,0.0109,1.0000
11.250,1.0225,0.05542,0.05122,0.0040,0.0108,1.0000
11.500,1.0029,0.06093,0.05698,0.0017,0.0109,1.0000
11.750,0.9819,0.06801,0.06426,-0.0032,0.0109,1.0000
12.000,0.8597,0.10862,0.10527,-0.0302,0.0127,1.0000
