Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2410-il-50000-n5
Airfoil,naca2410-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,36.0834
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2410-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
0.250,0.1968,0.01958,0.00914,-0.0474,0.9115,1.0000
0.500,0.2368,0.01967,0.00916,-0.0498,0.8991,1.0000
0.750,0.2749,0.01973,0.00916,-0.0517,0.8862,1.0000
1.000,0.3099,0.01978,0.00919,-0.0530,0.8720,1.0000
1.250,0.3432,0.01983,0.00923,-0.0538,0.8572,1.0000
1.500,0.3757,0.01987,0.00926,-0.0545,0.8421,1.0000
1.750,0.4065,0.01993,0.00933,-0.0547,0.8263,1.0000
2.000,0.4360,0.02000,0.00942,-0.0546,0.8097,1.0000
2.250,0.4649,0.02009,0.00953,-0.0544,0.7929,1.0000
2.500,0.4934,0.02018,0.00965,-0.0541,0.7757,1.0000
2.750,0.5219,0.02027,0.00978,-0.0538,0.7584,1.0000
3.000,0.5502,0.02038,0.00993,-0.0533,0.7408,1.0000
3.250,0.5783,0.02048,0.01007,-0.0527,0.7230,1.0000
3.500,0.6063,0.02059,0.01021,-0.0521,0.7050,1.0000
3.750,0.6315,0.02081,0.01050,-0.0512,0.6846,1.0000
4.000,0.6573,0.02100,0.01074,-0.0503,0.6642,1.0000
4.250,0.6840,0.02115,0.01093,-0.0493,0.6440,1.0000
4.500,0.7078,0.02143,0.01129,-0.0481,0.6208,1.0000
4.750,0.7332,0.02162,0.01150,-0.0470,0.5979,1.0000
5.000,0.7560,0.02191,0.01184,-0.0455,0.5712,1.0000
5.250,0.7784,0.02218,0.01216,-0.0440,0.5423,1.0000
5.500,0.7999,0.02248,0.01247,-0.0423,0.5106,1.0000
5.750,0.8205,0.02283,0.01279,-0.0405,0.4764,1.0000
6.000,0.8393,0.02326,0.01322,-0.0386,0.4371,1.0000
6.250,0.8562,0.02378,0.01366,-0.0364,0.3899,1.0000
6.500,0.8710,0.02449,0.01416,-0.0342,0.3336,1.0000
6.750,0.8846,0.02549,0.01487,-0.0320,0.2729,1.0000
7.000,0.8971,0.02683,0.01586,-0.0301,0.2178,1.0000
7.250,0.9094,0.02840,0.01715,-0.0283,0.1759,1.0000
7.500,0.9226,0.03001,0.01861,-0.0266,0.1485,1.0000
7.750,0.9365,0.03162,0.02013,-0.0249,0.1303,1.0000
8.000,0.9511,0.03319,0.02166,-0.0234,0.1167,1.0000
8.250,0.9664,0.03470,0.02319,-0.0219,0.1062,1.0000
8.500,0.9851,0.03627,0.02490,-0.0206,0.0990,1.0000
8.750,1.0044,0.03789,0.02660,-0.0195,0.0935,1.0000
9.000,1.0257,0.03967,0.02851,-0.0186,0.0884,1.0000
9.250,1.0445,0.04141,0.03046,-0.0176,0.0827,1.0000
9.500,1.0645,0.04332,0.03231,-0.0169,0.0785,1.0000
9.750,1.0844,0.04573,0.03509,-0.0159,0.0756,1.0000
10.250,1.1105,0.05035,0.04033,-0.0133,0.0687,1.0000
10.500,1.1254,0.05280,0.04278,-0.0125,0.0659,1.0000
10.750,1.1283,0.05603,0.04647,-0.0105,0.0644,1.0000
11.000,1.1240,0.05936,0.05026,-0.0082,0.0629,1.0000
11.250,1.1143,0.06264,0.05390,-0.0058,0.0615,1.0000
11.500,1.1019,0.06617,0.05773,-0.0039,0.0603,1.0000
11.750,1.0869,0.07008,0.06191,-0.0029,0.0594,1.0000
12.000,1.0684,0.07464,0.06672,-0.0028,0.0589,1.0000
12.250,1.0444,0.08032,0.07265,-0.0043,0.0589,1.0000
12.500,1.0122,0.08797,0.08054,-0.0079,0.0596,1.0000
12.750,0.9747,0.09801,0.09076,-0.0141,0.0610,1.0000
