Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2410-il-200000-n5
Airfoil,naca2410-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,61.9682
Max Cl/Cd alpha,4.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2410-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
8.000,1.0284,0.02051,0.01189,-0.0348,0.0467,1.0000
8.250,1.0463,0.02143,0.01283,-0.0335,0.0442,1.0000
8.500,1.0656,0.02222,0.01370,-0.0323,0.0425,1.0000
8.750,1.0847,0.02300,0.01459,-0.0311,0.0408,1.0000
9.000,1.1033,0.02380,0.01547,-0.0299,0.0388,1.0000
9.250,1.1209,0.02465,0.01638,-0.0286,0.0370,1.0000
9.500,1.1356,0.02579,0.01756,-0.0270,0.0353,1.0000
9.750,1.1511,0.02688,0.01875,-0.0255,0.0339,1.0000
10.000,1.1677,0.02778,0.01980,-0.0241,0.0324,1.0000
10.250,1.1824,0.02877,0.02091,-0.0225,0.0308,1.0000
10.500,1.1950,0.02976,0.02198,-0.0207,0.0294,1.0000
10.750,1.2059,0.03087,0.02314,-0.0188,0.0282,1.0000
11.000,1.2144,0.03245,0.02479,-0.0168,0.0269,1.0000
11.250,1.2256,0.03367,0.02622,-0.0150,0.0259,1.0000
11.500,1.2352,0.03505,0.02779,-0.0133,0.0247,1.0000
11.750,1.2434,0.03647,0.02935,-0.0117,0.0236,1.0000
12.000,1.2506,0.03792,0.03091,-0.0102,0.0226,1.0000
12.250,1.2563,0.03949,0.03256,-0.0088,0.0218,1.0000
12.500,1.2595,0.04151,0.03465,-0.0076,0.0211,1.0000
12.750,1.2623,0.04375,0.03712,-0.0064,0.0204,1.0000
13.000,1.2634,0.04627,0.03988,-0.0054,0.0197,1.0000
13.250,1.2627,0.04902,0.04288,-0.0047,0.0190,1.0000
13.500,1.2608,0.05197,0.04603,-0.0045,0.0184,1.0000
13.750,1.2581,0.05508,0.04933,-0.0046,0.0179,1.0000
14.000,1.2547,0.05842,0.05282,-0.0051,0.0174,1.0000
14.250,1.2507,0.06196,0.05650,-0.0061,0.0170,1.0000
14.500,1.2456,0.06581,0.06048,-0.0073,0.0167,1.0000
14.750,1.2394,0.06998,0.06477,-0.0089,0.0164,1.0000
15.000,1.2306,0.07468,0.06959,-0.0109,0.0162,1.0000
15.250,1.2190,0.08005,0.07508,-0.0132,0.0160,1.0000
15.500,1.2022,0.08671,0.08198,-0.0165,0.0159,1.0000
15.750,1.1831,0.09415,0.08964,-0.0204,0.0158,1.0000
16.000,1.1624,0.10231,0.09801,-0.0249,0.0157,1.0000
16.250,1.1396,0.11135,0.10725,-0.0301,0.0157,1.0000
16.500,1.1143,0.12145,0.11752,-0.0361,0.0158,1.0000
16.750,1.0860,0.13294,0.12918,-0.0430,0.0160,1.0000
