Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1408-il-500000-n5
Airfoil,naca1408-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,62.3338
Max Cl/Cd alpha,7
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1408-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
4.750,0.6321,0.01086,0.00374,-0.0237,0.0396,1.0000
5.000,0.6578,0.01119,0.00409,-0.0233,0.0371,1.0000
5.250,0.6833,0.01156,0.00451,-0.0229,0.0346,1.0000
5.500,0.7094,0.01182,0.00481,-0.0226,0.0334,1.0000
5.750,0.7352,0.01212,0.00515,-0.0223,0.0316,1.0000
6.000,0.7609,0.01244,0.00551,-0.0220,0.0294,1.0000
6.250,0.7860,0.01286,0.00595,-0.0216,0.0269,1.0000
6.500,0.8109,0.01332,0.00647,-0.0211,0.0247,1.0000
6.750,0.8370,0.01354,0.00674,-0.0209,0.0228,1.0000
7.000,0.8627,0.01384,0.00709,-0.0206,0.0200,1.0000
7.250,0.8876,0.01427,0.00750,-0.0202,0.0170,1.0000
7.500,0.9123,0.01472,0.00803,-0.0198,0.0152,1.0000
7.750,0.9371,0.01514,0.00847,-0.0194,0.0132,1.0000
8.000,0.9609,0.01575,0.00908,-0.0188,0.0113,1.0000
8.250,0.9841,0.01642,0.00985,-0.0182,0.0105,1.0000
8.500,1.0073,0.01708,0.01061,-0.0176,0.0097,1.0000
8.750,1.0302,0.01776,0.01138,-0.0170,0.0090,1.0000
9.000,1.0529,0.01845,0.01214,-0.0163,0.0084,1.0000
9.250,1.0737,0.01942,0.01320,-0.0155,0.0076,1.0000
9.500,1.0947,0.02033,0.01427,-0.0147,0.0072,1.0000
9.750,1.1156,0.02122,0.01530,-0.0138,0.0068,1.0000
10.000,1.1355,0.02222,0.01645,-0.0129,0.0065,1.0000
10.250,1.1547,0.02328,0.01765,-0.0120,0.0062,1.0000
10.500,1.1732,0.02436,0.01887,-0.0110,0.0059,1.0000
10.750,1.1909,0.02549,0.02014,-0.0099,0.0057,1.0000
11.000,1.2071,0.02673,0.02151,-0.0088,0.0055,1.0000
11.250,1.2207,0.02820,0.02314,-0.0074,0.0053,1.0000
11.500,1.2291,0.03018,0.02532,-0.0056,0.0051,1.0000
11.750,1.2348,0.03231,0.02770,-0.0036,0.0050,1.0000
12.000,1.2394,0.03420,0.02981,-0.0015,0.0049,1.0000
12.250,1.2386,0.03626,0.03209,0.0009,0.0049,1.0000
12.500,1.2346,0.03870,0.03474,0.0029,0.0048,1.0000
12.750,1.2276,0.04167,0.03793,0.0041,0.0047,1.0000
13.000,1.2185,0.04531,0.04179,0.0040,0.0047,1.0000
13.250,1.2061,0.05001,0.04671,0.0023,0.0046,1.0000
13.500,1.1896,0.05623,0.05316,-0.0014,0.0046,1.0000
13.750,1.1699,0.06417,0.06131,-0.0071,0.0046,1.0000
14.000,1.1432,0.07450,0.07184,-0.0145,0.0047,1.0000
14.250,1.1092,0.08709,0.08460,-0.0227,0.0048,1.0000
14.500,1.0673,0.10158,0.09919,-0.0307,0.0049,1.0000
