Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0012h-sa-50000-n5
Airfoil,naca0012h-sa
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,22.8147
Max Cl/Cd alpha,6.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0012h-sa-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
1.000,0.2434,0.01926,0.01023,-0.0224,0.7893,1.0000
1.250,0.2678,0.01911,0.00987,-0.0207,0.7246,1.0000
1.500,0.2881,0.01912,0.00958,-0.0184,0.6500,1.0000
1.750,0.3064,0.01934,0.00937,-0.0160,0.5688,1.0000
2.000,0.3241,0.01973,0.00930,-0.0137,0.4950,1.0000
2.250,0.3421,0.02019,0.00936,-0.0119,0.4387,1.0000
2.500,0.3610,0.02068,0.00952,-0.0103,0.3996,1.0000
2.750,0.3803,0.02118,0.00976,-0.0089,0.3716,1.0000
3.000,0.4007,0.02167,0.01006,-0.0077,0.3486,1.0000
3.250,0.4223,0.02221,0.01043,-0.0066,0.3300,1.0000
3.500,0.4445,0.02277,0.01086,-0.0057,0.3135,1.0000
3.750,0.4671,0.02335,0.01134,-0.0048,0.2986,1.0000
4.000,0.4898,0.02395,0.01184,-0.0038,0.2853,1.0000
4.250,0.5122,0.02452,0.01241,-0.0029,0.2720,1.0000
4.500,0.5347,0.02512,0.01302,-0.0019,0.2602,1.0000
4.750,0.5571,0.02576,0.01358,-0.0009,0.2499,1.0000
5.000,0.5791,0.02639,0.01426,0.0002,0.2392,1.0000
5.250,0.6013,0.02710,0.01498,0.0012,0.2300,1.0000
5.500,0.6230,0.02779,0.01565,0.0023,0.2210,1.0000
5.750,0.6448,0.02858,0.01653,0.0034,0.2125,1.0000
6.000,0.6664,0.02934,0.01729,0.0044,0.2046,1.0000
6.250,0.6878,0.03023,0.01825,0.0055,0.1971,1.0000
6.500,0.7089,0.03111,0.01921,0.0066,0.1896,1.0000
6.750,0.7303,0.03201,0.02007,0.0076,0.1837,1.0000
7.000,0.7500,0.03316,0.02146,0.0087,0.1763,1.0000
7.250,0.7712,0.03403,0.02229,0.0097,0.1709,1.0000
7.500,0.7900,0.03541,0.02390,0.0109,0.1651,1.0000
7.750,0.8086,0.03667,0.02533,0.0120,0.1592,1.0000
8.000,0.8297,0.03759,0.02617,0.0130,0.1548,1.0000
8.250,0.8444,0.03951,0.02844,0.0143,0.1498,1.0000
8.500,0.8597,0.04115,0.03032,0.0156,0.1448,1.0000
8.750,0.8788,0.04223,0.03138,0.0166,0.1409,1.0000
9.000,0.8914,0.04430,0.03368,0.0179,0.1372,1.0000
9.250,0.8970,0.04702,0.03681,0.0195,0.1331,1.0000
9.500,0.9071,0.04901,0.03898,0.0208,0.1294,1.0000
9.750,0.9239,0.05024,0.04020,0.0219,0.1265,1.0000
10.000,0.9257,0.05319,0.04341,0.0233,0.1240,1.0000
10.250,0.9063,0.05799,0.04868,0.0251,0.1216,1.0000
10.500,0.8793,0.06315,0.05416,0.0263,0.1199,1.0000
10.750,0.8304,0.07052,0.06176,0.0256,0.1193,1.0000
11.000,0.7357,0.09029,0.08168,0.0117,0.1190,1.0000
11.250,0.7133,0.09926,0.09064,0.0063,0.1166,1.0000
