Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4418-il-100000-n5
Airfoil,naca4418-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,47.7036
Max Cl/Cd alpha,7.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4418-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
14.250,1.3198,0.06206,0.05363,-0.0241,0.1954,1.0000
14.500,1.3159,0.06533,0.05702,-0.0239,0.1877,1.0000
14.750,1.3137,0.06834,0.06001,-0.0237,0.1810,1.0000
15.000,1.3092,0.07185,0.06364,-0.0238,0.1738,1.0000
15.250,1.3064,0.07503,0.06679,-0.0238,0.1676,1.0000
15.500,1.3012,0.07879,0.07068,-0.0241,0.1607,1.0000
15.750,1.2981,0.08214,0.07400,-0.0244,0.1549,1.0000
16.000,1.2923,0.08611,0.07811,-0.0250,0.1485,1.0000
16.250,1.2887,0.08965,0.08165,-0.0254,0.1429,1.0000
16.500,1.2834,0.09363,0.08574,-0.0262,0.1371,1.0000
16.750,1.2791,0.09743,0.08956,-0.0269,0.1318,1.0000
