Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2408-il-50000-n5
Airfoil,naca2408-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,36.6732
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2408-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
3.250,0.5751,0.01930,0.00919,-0.0540,0.7705,1.0000
3.500,0.6044,0.01935,0.00937,-0.0534,0.7493,1.0000
3.750,0.6305,0.01951,0.00965,-0.0524,0.7245,1.0000
4.000,0.6568,0.01965,0.00991,-0.0513,0.6986,1.0000
4.250,0.6825,0.01980,0.01019,-0.0499,0.6703,1.0000
4.500,0.7067,0.01990,0.01032,-0.0481,0.6342,1.0000
4.750,0.7271,0.02003,0.01038,-0.0454,0.5814,1.0000
5.000,0.7452,0.02032,0.01042,-0.0425,0.5128,1.0000
5.250,0.7624,0.02087,0.01073,-0.0400,0.4340,1.0000
5.500,0.7793,0.02170,0.01121,-0.0379,0.3431,1.0000
5.750,0.7948,0.02305,0.01204,-0.0361,0.2373,1.0000
6.000,0.8091,0.02506,0.01345,-0.0346,0.1519,1.0000
6.250,0.8255,0.02696,0.01508,-0.0333,0.1170,1.0000
6.500,0.8433,0.02857,0.01664,-0.0320,0.0987,1.0000
6.750,0.8620,0.03009,0.01823,-0.0307,0.0888,1.0000
7.000,0.8825,0.03166,0.01998,-0.0294,0.0826,1.0000
7.250,0.9045,0.03333,0.02180,-0.0282,0.0773,1.0000
7.500,0.9267,0.03518,0.02374,-0.0273,0.0711,1.0000
7.750,0.9492,0.03700,0.02583,-0.0264,0.0649,1.0000
8.000,0.9721,0.03935,0.02828,-0.0257,0.0613,1.0000
8.250,0.9925,0.04184,0.03124,-0.0245,0.0568,1.0000
8.500,1.0105,0.04440,0.03416,-0.0234,0.0529,1.0000
8.750,1.0271,0.04733,0.03736,-0.0223,0.0507,1.0000
9.000,1.0398,0.05072,0.04097,-0.0211,0.0484,1.0000
9.250,1.0445,0.05434,0.04526,-0.0191,0.0464,1.0000
9.500,1.0455,0.05820,0.04964,-0.0173,0.0449,1.0000
9.750,1.0420,0.06233,0.05421,-0.0155,0.0442,1.0000
10.000,1.0333,0.06659,0.05883,-0.0138,0.0439,1.0000
10.250,1.0188,0.07078,0.06332,-0.0123,0.0438,1.0000
10.500,0.9999,0.07518,0.06794,-0.0115,0.0439,1.0000
10.750,0.9786,0.08028,0.07324,-0.0124,0.0442,1.0000
11.000,0.9560,0.08640,0.07951,-0.0152,0.0446,1.0000
11.250,0.9334,0.09376,0.08697,-0.0200,0.0451,1.0000
