Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2408-il-100000-n5
Airfoil,naca2408-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,48.879
Max Cl/Cd alpha,4.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2408-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
8.000,0.9951,0.03080,0.02133,-0.0302,0.0358,1.0000
8.250,1.0157,0.03259,0.02341,-0.0291,0.0329,1.0000
8.500,1.0352,0.03471,0.02578,-0.0280,0.0308,1.0000
8.750,1.0523,0.03676,0.02797,-0.0270,0.0286,1.0000
9.000,1.0659,0.04003,0.03148,-0.0257,0.0266,1.0000
9.250,1.0784,0.04265,0.03461,-0.0239,0.0255,1.0000
9.500,1.0863,0.04591,0.03837,-0.0219,0.0247,1.0000
9.750,1.0894,0.04939,0.04240,-0.0197,0.0239,1.0000
10.000,1.0880,0.05289,0.04632,-0.0174,0.0231,1.0000
10.250,1.0824,0.05635,0.05015,-0.0152,0.0223,1.0000
10.500,1.0712,0.05967,0.05375,-0.0128,0.0218,1.0000
10.750,1.0561,0.06330,0.05764,-0.0110,0.0215,1.0000
11.000,1.0376,0.06767,0.06224,-0.0106,0.0214,1.0000
11.250,1.0156,0.07314,0.06795,-0.0122,0.0215,1.0000
11.500,0.9902,0.08024,0.07526,-0.0160,0.0220,1.0000
11.750,0.9625,0.08936,0.08450,-0.0224,0.0227,1.0000
