Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4421-il-500000-n5
Airfoil,naca4421-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,78.1131
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4421-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
13.750,1.4280,0.04308,0.03658,-0.0318,0.1462,1.0000
14.000,1.4283,0.04556,0.03906,-0.0309,0.1398,1.0000
14.250,1.4305,0.04794,0.04146,-0.0302,0.1338,1.0000
14.500,1.4299,0.05063,0.04416,-0.0295,0.1289,1.0000
14.750,1.4334,0.05294,0.04650,-0.0290,0.1248,1.0000
15.000,1.4342,0.05557,0.04916,-0.0285,0.1213,1.0000
15.250,1.4347,0.05829,0.05191,-0.0281,0.1184,1.0000
15.500,1.4384,0.06068,0.05436,-0.0279,0.1158,1.0000
15.750,1.4390,0.06345,0.05717,-0.0276,0.1131,1.0000
16.000,1.4384,0.06636,0.06011,-0.0274,0.1106,1.0000
16.250,1.4390,0.06916,0.06296,-0.0273,0.1085,1.0000
16.500,1.4408,0.07187,0.06573,-0.0272,0.1063,1.0000
16.750,1.4413,0.07474,0.06865,-0.0272,0.1040,1.0000
17.000,1.4392,0.07795,0.07190,-0.0273,0.1018,1.0000
17.250,1.4385,0.08098,0.07497,-0.0274,0.0999,1.0000
17.500,1.4396,0.08384,0.07790,-0.0276,0.0980,1.0000
17.750,1.4405,0.08673,0.08084,-0.0279,0.0959,1.0000
18.000,1.4385,0.09003,0.08419,-0.0282,0.0940,1.0000
