Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1408-il-100000-n5
Airfoil,naca1408-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,40.7348
Max Cl/Cd alpha,3.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1408-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
7.500,0.8660,0.02868,0.01941,-0.0110,0.0369,1.0000
7.750,0.8861,0.03076,0.02165,-0.0102,0.0337,1.0000
8.000,0.9065,0.03289,0.02424,-0.0090,0.0311,1.0000
8.250,0.9248,0.03534,0.02707,-0.0079,0.0291,1.0000
8.500,0.9414,0.03731,0.02929,-0.0068,0.0270,1.0000
8.750,0.9550,0.03986,0.03195,-0.0059,0.0253,1.0000
9.000,0.9644,0.04316,0.03582,-0.0042,0.0243,1.0000
9.250,0.9684,0.04713,0.04036,-0.0024,0.0236,1.0000
9.500,0.9667,0.05147,0.04521,-0.0007,0.0232,1.0000
9.750,0.9590,0.05600,0.05016,0.0009,0.0229,1.0000
10.000,0.9454,0.06048,0.05498,0.0021,0.0228,1.0000
10.250,0.9263,0.06488,0.05962,0.0029,0.0229,1.0000
10.500,0.9056,0.07017,0.06509,0.0011,0.0230,1.0000
10.750,0.8841,0.07693,0.07201,-0.0036,0.0232,1.0000
11.000,0.8627,0.08573,0.08092,-0.0109,0.0236,1.0000
