Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n6409-il-500000-n5
Airfoil,n6409-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,118.584
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-n6409-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-1.250,0.5350,0.00880,0.00180,-0.1467,0.6697,0.0847
-1.000,0.5607,0.00879,0.00177,-0.1463,0.6579,0.0995
-0.750,0.5863,0.00879,0.00176,-0.1458,0.6457,0.1151
-0.500,0.6119,0.00881,0.00175,-0.1453,0.6338,0.1303
-0.250,0.6377,0.00881,0.00176,-0.1449,0.6225,0.1486
0.000,0.6634,0.00884,0.00178,-0.1444,0.6115,0.1675
0.250,0.6888,0.00889,0.00181,-0.1439,0.6003,0.1873
0.500,0.7142,0.00892,0.00186,-0.1435,0.5894,0.2125
0.750,0.7399,0.00895,0.00191,-0.1430,0.5793,0.2382
1.000,0.7651,0.00899,0.00198,-0.1425,0.5694,0.2708
1.250,0.7904,0.00900,0.00206,-0.1421,0.5598,0.3132
1.500,0.8157,0.00896,0.00215,-0.1417,0.5512,0.3775
2.000,0.8714,0.00805,0.00245,-0.1420,0.5342,1.0000
2.250,0.8966,0.00820,0.00254,-0.1414,0.5267,1.0000
2.500,0.9223,0.00833,0.00263,-0.1410,0.5193,1.0000
2.750,0.9472,0.00850,0.00274,-0.1404,0.5124,1.0000
3.000,0.9730,0.00862,0.00285,-0.1400,0.5058,1.0000
3.250,0.9980,0.00878,0.00297,-0.1395,0.4994,1.0000
3.500,1.0234,0.00893,0.00310,-0.1390,0.4935,1.0000
3.750,1.0486,0.00908,0.00325,-0.1385,0.4874,1.0000
4.000,1.0732,0.00926,0.00340,-0.1379,0.4817,1.0000
4.250,1.0986,0.00939,0.00355,-0.1375,0.4760,1.0000
4.500,1.1233,0.00956,0.00372,-0.1369,0.4704,1.0000
4.750,1.1480,0.00973,0.00390,-0.1364,0.4650,1.0000
5.000,1.1728,0.00989,0.00408,-0.1358,0.4590,1.0000
5.250,1.1963,0.01011,0.00428,-0.1351,0.4520,1.0000
5.500,1.2197,0.01029,0.00449,-0.1343,0.4405,1.0000
5.750,1.2402,0.01058,0.00470,-0.1329,0.4190,1.0000
6.000,1.2585,0.01096,0.00494,-0.1312,0.3860,1.0000
6.250,1.2741,0.01150,0.00527,-0.1291,0.3448,1.0000
6.500,1.2885,0.01215,0.00570,-0.1267,0.3036,1.0000
6.750,1.3007,0.01287,0.00622,-0.1241,0.2623,1.0000
7.000,1.3090,0.01379,0.00686,-0.1207,0.2116,1.0000
7.250,1.3144,0.01489,0.00765,-0.1170,0.1572,1.0000
7.500,1.3196,0.01600,0.00849,-0.1134,0.1102,1.0000
7.750,1.3279,0.01693,0.00925,-0.1103,0.0786,1.0000
8.000,1.3381,0.01777,0.01000,-0.1076,0.0579,1.0000
8.250,1.3498,0.01852,0.01070,-0.1052,0.0447,1.0000
8.500,1.3620,0.01926,0.01142,-0.1029,0.0356,1.0000
8.750,1.3741,0.02001,0.01216,-0.1007,0.0290,1.0000
9.000,1.3855,0.02082,0.01297,-0.0984,0.0239,1.0000
9.250,1.3972,0.02163,0.01382,-0.0963,0.0206,1.0000
9.500,1.4081,0.02250,0.01472,-0.0941,0.0184,1.0000
9.750,1.4199,0.02335,0.01563,-0.0921,0.0172,1.0000
10.000,1.4303,0.02430,0.01664,-0.0901,0.0161,1.0000
10.250,1.4396,0.02537,0.01776,-0.0880,0.0152,1.0000
10.500,1.4469,0.02662,0.01907,-0.0858,0.0144,1.0000
10.750,1.4554,0.02782,0.02036,-0.0838,0.0140,1.0000
11.000,1.4636,0.02908,0.02170,-0.0820,0.0136,1.0000
11.250,1.4710,0.03045,0.02316,-0.0802,0.0132,1.0000
11.500,1.4773,0.03196,0.02475,-0.0784,0.0128,1.0000
11.750,1.4837,0.03351,0.02639,-0.0767,0.0124,1.0000
12.000,1.4891,0.03521,0.02817,-0.0752,0.0120,1.0000
12.250,1.4936,0.03704,0.03009,-0.0737,0.0116,1.0000
12.500,1.4962,0.03913,0.03226,-0.0723,0.0113,1.0000
12.750,1.4965,0.04154,0.03475,-0.0709,0.0110,1.0000
13.000,1.4944,0.04430,0.03761,-0.0696,0.0107,1.0000
13.250,1.4953,0.04685,0.04026,-0.0686,0.0106,1.0000
13.500,1.4979,0.04929,0.04281,-0.0679,0.0104,1.0000
13.750,1.4995,0.05194,0.04557,-0.0672,0.0103,1.0000
14.000,1.5005,0.05472,0.04846,-0.0667,0.0101,1.0000
14.250,1.5018,0.05754,0.05138,-0.0663,0.0099,1.0000
14.500,1.5031,0.06044,0.05439,-0.0660,0.0097,1.0000
14.750,1.5037,0.06349,0.05755,-0.0659,0.0095,1.0000
15.000,1.5043,0.06661,0.06077,-0.0659,0.0092,1.0000
15.250,1.5048,0.06980,0.06407,-0.0660,0.0090,1.0000
15.500,1.5047,0.07314,0.06750,-0.0663,0.0088,1.0000
15.750,1.5044,0.07657,0.07103,-0.0666,0.0086,1.0000
16.000,1.5033,0.08018,0.07474,-0.0671,0.0085,1.0000
16.250,1.5016,0.08392,0.07858,-0.0677,0.0084,1.0000
16.500,1.4992,0.08784,0.08260,-0.0685,0.0082,1.0000
16.750,1.4961,0.09190,0.08676,-0.0693,0.0081,1.0000
17.000,1.4915,0.09624,0.09118,-0.0703,0.0079,1.0000
