Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1408-il-50000-n5
Airfoil,naca1408-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,31.4968
Max Cl/Cd alpha,4.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1408-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
6.750,0.7840,0.03180,0.02040,-0.0099,0.0789,1.0000
7.000,0.8077,0.03374,0.02245,-0.0091,0.0736,1.0000
7.250,0.8300,0.03587,0.02490,-0.0083,0.0670,1.0000
7.500,0.8514,0.03817,0.02751,-0.0074,0.0620,1.0000
7.750,0.8709,0.04095,0.03033,-0.0067,0.0583,1.0000
8.000,0.8865,0.04394,0.03410,-0.0052,0.0542,1.0000
8.250,0.8998,0.04729,0.03795,-0.0040,0.0514,1.0000
8.500,0.9104,0.05090,0.04205,-0.0028,0.0497,1.0000
8.750,0.9199,0.05410,0.04551,-0.0018,0.0476,1.0000
9.000,0.9259,0.05788,0.04940,-0.0009,0.0457,1.0000
9.250,0.9206,0.06231,0.05440,0.0003,0.0448,1.0000
9.500,0.9110,0.06696,0.05946,0.0010,0.0443,1.0000
9.750,0.8974,0.07168,0.06447,0.0012,0.0441,1.0000
10.000,0.8796,0.07631,0.06927,0.0011,0.0442,1.0000
10.250,0.8614,0.08164,0.07471,-0.0010,0.0445,1.0000
10.500,0.8442,0.08790,0.08104,-0.0049,0.0448,1.0000
10.750,0.8295,0.09495,0.08812,-0.0098,0.0451,1.0000
