Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2412-il-50000-n5
Airfoil,naca2412-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,34.6434
Max Cl/Cd alpha,6.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2412-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
9.000,1.0085,0.03543,0.02431,-0.0157,0.1597,1.0000
9.250,1.0168,0.03694,0.02574,-0.0136,0.1475,1.0000
9.500,1.0277,0.03846,0.02736,-0.0119,0.1363,1.0000
9.750,1.0397,0.04004,0.02899,-0.0103,0.1276,1.0000
10.000,1.0506,0.04161,0.03054,-0.0087,0.1203,1.0000
10.250,1.0639,0.04329,0.03237,-0.0073,0.1133,1.0000
10.500,1.0779,0.04493,0.03405,-0.0061,0.1080,1.0000
10.750,1.0938,0.04673,0.03595,-0.0050,0.1033,1.0000
11.000,1.1055,0.04869,0.03815,-0.0038,0.0986,1.0000
11.250,1.1177,0.05050,0.04000,-0.0027,0.0946,1.0000
11.500,1.1318,0.05263,0.04222,-0.0017,0.0913,1.0000
11.750,1.1370,0.05529,0.04523,-0.0004,0.0886,1.0000
12.000,1.1398,0.05797,0.04817,0.0008,0.0859,1.0000
12.250,1.1430,0.06051,0.05089,0.0019,0.0833,1.0000
12.500,1.1537,0.06269,0.05305,0.0026,0.0807,1.0000
12.750,1.1467,0.06631,0.05694,0.0034,0.0793,1.0000
13.000,1.1314,0.07072,0.06171,0.0037,0.0784,1.0000
13.250,1.1122,0.07582,0.06713,0.0031,0.0776,1.0000
13.500,1.0885,0.08185,0.07346,0.0014,0.0772,1.0000
13.750,1.0588,0.08931,0.08118,-0.0017,0.0771,1.0000
14.000,1.0209,0.09902,0.09111,-0.0070,0.0775,1.0000
14.250,0.9730,0.11220,0.10447,-0.0150,0.0783,1.0000
