Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n6409-il-200000-n5
Airfoil,n6409-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,87.3994
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-n6409-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-1.000,0.5488,0.01171,0.00360,-0.1453,0.7427,0.1379
-0.750,0.5756,0.01162,0.00349,-0.1450,0.7319,0.1577
-0.500,0.6023,0.01155,0.00342,-0.1447,0.7210,0.1808
-0.250,0.6285,0.01149,0.00337,-0.1443,0.7095,0.2073
0.000,0.6544,0.01145,0.00336,-0.1439,0.6982,0.2372
0.250,0.6804,0.01141,0.00335,-0.1434,0.6870,0.2738
0.500,0.7060,0.01135,0.00335,-0.1430,0.6758,0.3217
0.750,0.7307,0.01117,0.00339,-0.1425,0.6644,0.4133
1.250,0.7890,0.01032,0.00348,-0.1427,0.6426,1.0000
1.500,0.8146,0.01049,0.00352,-0.1422,0.6320,1.0000
1.750,0.8399,0.01065,0.00359,-0.1416,0.6212,1.0000
2.000,0.8652,0.01083,0.00367,-0.1411,0.6112,1.0000
2.250,0.8905,0.01102,0.00377,-0.1406,0.6018,1.0000
2.500,0.9156,0.01120,0.00390,-0.1400,0.5920,1.0000
2.750,0.9408,0.01139,0.00403,-0.1395,0.5833,1.0000
3.000,0.9659,0.01160,0.00418,-0.1389,0.5746,1.0000
3.250,0.9909,0.01180,0.00436,-0.1384,0.5663,1.0000
3.500,1.0159,0.01202,0.00453,-0.1379,0.5586,1.0000
3.750,1.0409,0.01222,0.00474,-0.1373,0.5508,1.0000
4.000,1.0658,0.01246,0.00494,-0.1368,0.5436,1.0000
4.250,1.0905,0.01267,0.00518,-0.1362,0.5363,1.0000
4.500,1.1152,0.01291,0.00541,-0.1357,0.5294,1.0000
4.750,1.1399,0.01314,0.00568,-0.1351,0.5226,1.0000
5.000,1.1643,0.01339,0.00595,-0.1345,0.5159,1.0000
5.250,1.1887,0.01364,0.00623,-0.1339,0.5094,1.0000
5.500,1.2128,0.01389,0.00653,-0.1333,0.5025,1.0000
5.750,1.2369,0.01417,0.00685,-0.1326,0.4961,1.0000
6.000,1.2603,0.01442,0.00719,-0.1319,0.4885,1.0000
6.250,1.2823,0.01470,0.00750,-0.1308,0.4785,1.0000
6.500,1.3006,0.01498,0.00780,-0.1290,0.4609,1.0000
6.750,1.3159,0.01533,0.00808,-0.1267,0.4380,1.0000
7.000,1.3310,0.01567,0.00841,-0.1243,0.4124,1.0000
7.250,1.3443,0.01611,0.00878,-0.1217,0.3827,1.0000
7.500,1.3533,0.01670,0.00922,-0.1184,0.3442,1.0000
7.750,1.3577,0.01750,0.00982,-0.1144,0.3014,1.0000
8.000,1.3578,0.01865,0.01067,-0.1099,0.2497,1.0000
8.250,1.3554,0.02010,0.01180,-0.1054,0.1932,1.0000
8.500,1.3524,0.02174,0.01312,-0.1010,0.1406,1.0000
8.750,1.3515,0.02334,0.01449,-0.0973,0.1007,1.0000
9.000,1.3524,0.02490,0.01590,-0.0939,0.0730,1.0000
9.250,1.3558,0.02635,0.01729,-0.0910,0.0556,1.0000
9.500,1.3603,0.02778,0.01871,-0.0884,0.0449,1.0000
9.750,1.3650,0.02926,0.02023,-0.0859,0.0380,1.0000
10.000,1.3697,0.03079,0.02181,-0.0836,0.0331,1.0000
10.250,1.3737,0.03244,0.02354,-0.0814,0.0302,1.0000
10.500,1.3788,0.03407,0.02529,-0.0794,0.0281,1.0000
10.750,1.3824,0.03590,0.02721,-0.0775,0.0264,1.0000
11.000,1.3834,0.03802,0.02941,-0.0756,0.0250,1.0000
11.250,1.3841,0.04026,0.03175,-0.0739,0.0239,1.0000
11.500,1.3869,0.04240,0.03405,-0.0725,0.0230,1.0000
11.750,1.3894,0.04464,0.03640,-0.0712,0.0220,1.0000
12.000,1.3912,0.04701,0.03888,-0.0701,0.0211,1.0000
12.250,1.3927,0.04951,0.04148,-0.0691,0.0203,1.0000
12.500,1.3928,0.05225,0.04432,-0.0682,0.0198,1.0000
12.750,1.3913,0.05526,0.04741,-0.0674,0.0192,1.0000
13.000,1.3889,0.05844,0.05066,-0.0667,0.0188,1.0000
13.250,1.3914,0.06113,0.05348,-0.0661,0.0185,1.0000
13.500,1.3941,0.06385,0.05634,-0.0656,0.0181,1.0000
13.750,1.3970,0.06657,0.05919,-0.0651,0.0177,1.0000
14.000,1.4003,0.06929,0.06204,-0.0647,0.0172,1.0000
14.250,1.4038,0.07204,0.06491,-0.0644,0.0167,1.0000
14.500,1.4070,0.07486,0.06785,-0.0643,0.0162,1.0000
14.750,1.4098,0.07778,0.07087,-0.0643,0.0157,1.0000
15.000,1.4121,0.08080,0.07399,-0.0644,0.0152,1.0000
15.250,1.4147,0.08380,0.07708,-0.0644,0.0149,1.0000
15.500,1.4172,0.08682,0.08019,-0.0644,0.0146,1.0000
15.750,1.4203,0.08978,0.08326,-0.0642,0.0143,1.0000
16.000,1.4215,0.09318,0.08686,-0.0645,0.0141,1.0000
16.250,1.4213,0.09689,0.09079,-0.0651,0.0139,1.0000
16.500,1.4194,0.10091,0.09503,-0.0659,0.0136,1.0000
16.750,1.4161,0.10523,0.09957,-0.0671,0.0133,1.0000
17.000,1.4114,0.10984,0.10440,-0.0686,0.0130,1.0000
17.250,1.4057,0.11471,0.10947,-0.0704,0.0128,1.0000
17.500,1.3993,0.11979,0.11476,-0.0725,0.0125,1.0000
17.750,1.3918,0.12520,0.12035,-0.0749,0.0123,1.0000
18.000,1.3835,0.13085,0.12620,-0.0778,0.0121,1.0000
18.250,1.3739,0.13693,0.13248,-0.0810,0.0120,1.0000
18.500,1.3633,0.14339,0.13913,-0.0846,0.0118,1.0000
18.750,1.3513,0.15039,0.14633,-0.0888,0.0118,1.0000
19.000,1.3376,0.15808,0.15422,-0.0936,0.0117,1.0000
19.250,1.3209,0.16694,0.16329,-0.0994,0.0117,1.0000
